,descriptions,id,scores
285,<START> 怨灵 偶 毕业 命运 <UNK> 平面 模特 <UNK> 大学 男友 高 一峰 相知 相恋 如今 钻 石 王 老 <UNK> 女友 尊处 优 某天 重 逢 老同 学 诸 <UNK> 得知 琴 琴 近期 召集 次 同学 聚会 琴琴 男友 <UNK> <UNK> 高 <UNK> <UNK> <UNK> 没 久 <UNK> 头 洗手 间 遭遇 恐怖 事件 再度 醒来 现 同学 囚禁 阴森 恐怖 密闭 场 血腥 猎 背弃 <UNK> 波涛 汹涌 <UNK> 轻 袭 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 汪东城 周奇奇 <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,21967905,1
286,<START> 不肯 观 音 唐朝 梅 <UNK> 山 秘色 <UNK> 余 <UNK> <UNK> 病 <UNK> 李 <UNK> 制 护 <UNK> 音 宝 供奉 台 <UNK> 制 <UNK> 捡到 女婴 <UNK> 回家 取名 莲妹 女婴 观音 宝 天意 观音 间 <UNK> 20 莲妹 长 成 楚 楚 动 少女 <UNK> <UNK> 慈悲 待人 养 <UNK> 诉 路人 <UNK> 亲生 父母 莲妹 善良 <UNK> 观音 <UNK> 样 充满 慈悲 <UNK> 唐 <UNK> <UNK> 莲妹 <UNK> 请 秘色 瓷观 音 座 终 如愿 萼 <UNK> 启 <UNK> 日本 梅 岑山 海上 突起 风浪 慧萼 秘色 瓷观 <UNK> 落入 海中 前来 <UNK> 莲妹 <UNK> 海 施 消失 风浪 萼 见 朵朵 莲 花 <UNK> <UNK> 团 团 围 住 <UNK> 莲花 海洋 萼 莲花 莲妹 冉 冉 升起 化 手持 莲花 白衣 观音 慧萼 顿 毅然 座 秘色 <UNK> 观 <UNK> 供奉 梅 岑山 山 开 举世 闻 名 观音 场 <UNK> <UNK> <UNK> <UNK> <UNK> 聂远 <UNK> 中泉英雄 张鑫 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,24269094,1
287,<START> 孤单 找到 相爱 便 孤单 北京 <UNK> <UNK> 李 佩如 光棍 节 晚上 邂逅 身为 警察 方镇 东 李 佩如 顶着 生活 压力 希望 青春 家 换 衣食 无 忧 生活 妻子 抛弃 方镇 东 带 <UNK> 交往 障碍 弟弟 方镇 聪 生活 <UNK> 寂寞 气质 吸引 命中 注定 吸引 日渐 亲近 佩如 生意 <UNK> 投资 <UNK> <UNK> 结婚 方镇 东 毫 犹 豫 <UNK> <UNK> 佩如 生意 不顺 忽然 失踪 镇 东 查出 患有 <UNK> <UNK> 失忆 症 很快 丢掉 工作 镇 东 家 生活 <UNK> 陷入 窘境 回到 香港 佩如 发现 始终 忘记 镇 返回 北京 几经 波 <UNK> 找到 <UNK> 发 现 镇 东 <UNK> <UNK> 症 次 佩如 退缩 选 <UNK> 爱人 相互 陪伴 <UNK> <UNK> <UNK> <UNK> 刘烨 舒淇 田亮 刘伟强 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,4728584,1
288,<START> 亲爱 新年 好 离乡 打拼 白树 瑾 早年 间为 <UNK> 更好 生活 放弃 向往 <UNK> 行业 转行 成 地产 不想 工作 成果 惨 职场 遭遇 劲 敌 北京 <UNK> <UNK> 白树 瑾 屡 遭 挫折 面 事业 停滞 <UNK> 不顺 房租 <UNK> 母亲 病情 <UNK> 重 打击 <UNK> 城市 打工 合租 室友 女孩 闯入 生活 女孩 身上 白树 瑾 找到 自我 遇见 <UNK> 岁 同事 仲 渐渐 变化 <UNK> 白百何 张子枫 魏大勋 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,34460763,1
289,<START> 亲爱 别人 结婚 末 凉 风 <UNK> <UNK> 苍 苍 <UNK> 月 时间 <UNK> 长 <UNK> 日 日 夜夜 少 次 站 初 次 相约 海边 <UNK> <UNK> 汶川 方向 星空 少 次 梦中 听到 <UNK> 绝望 呼救 来后 泪 <UNK> <UNK> 不知 关 记忆 此生 注定 平息 电影 亲爱 <UNK> 别人 结婚 真实 事件 改编 纪念 <UNK> <UNK> 周年 拍摄 灾难 爱情 电影 影片 故事 封 曾 互联 网 <UNK> 名为 亲爱 不起 <UNK> 别人 结婚 信件 改编 原作 李 <UNK> 参与 剧本 创作 讲述 08 <UNK> 川 <UNK> 期 主人 <UNK> <UNK> 爱人 天人 <UNK> 引发 跨 越 感人 深 爱情 故事 影片 故事 跨越 08 18 时间 通 真实 爱情 故事 <UNK> 体现 力量 感人 体现 中国 <UNK> 强 不息 精神 困难 面前 战胜 <UNK> <UNK> 保剑锋 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,27608425,1
290,<START> 深夜 食堂 上海 条 不起 眼 弄 堂 家 深夜 <UNK> 餐馆 老板 50 岁 大叔 访 食客 <UNK> 食物 <UNK> 故事 <UNK> 菜 段 人生 <UNK> <UNK> 都市 <UNK> 大叔 <UNK> 堂 夜晚 历 人往 <UNK> <UNK> 味蕾 见证 各式 人生 无 <UNK> <UNK> <UNK> 远 <UNK> 食堂 继 续 倾 听 故事 <UNK> <UNK> 梁家辉 <UNK> 焦俊艳 梁家辉 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26868553,1
291,<START> 男男 朋友 努力 谢雯 婷 终 如愿 北京 拥 家 咖啡 店 男友 婚事 <UNK> <UNK> 日子 可谓 <UNK> 畅 节 骨眼 男友 <UNK> 消息 犹 <UNK> <UNK> <UNK> <UNK> 谢雯 婷 头顶 瞬间 谢 <UNK> 剩女 感情 遭受 挫折 谢雯 婷 <UNK> <UNK> 尖 <UNK> 曾 种 <UNK> 树 上吊 恋爱 方式 实 在是 傻 如今 <UNK> 效率 时代 <UNK> 投资 才是 <UNK> <UNK> 王 永成 <UNK> <UNK> 文 男人 走入 <UNK> 生命 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 汪东城 谢娜 <UNK> 赵崇基 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,10766178,1
292,<START> <UNK> <UNK> 20 世纪 清 王朝 气 数 路 军 阀 连年 混战 <UNK> <UNK> 上演 一个 <UNK> 争 直隶 镇守 使 <UNK> <UNK> <UNK> 刘 <UNK> 肆 招募 兵马 <UNK> 重兵 美眷 <UNK> 叵测 日本 扶持 正是 春风 得意 <UNK> 神秘 魔术 师 <UNK> <UNK> <UNK> <UNK> 神乎 其神 技艺 绝 <UNK> 城 自然 <UNK> 早 <UNK> 不知 张 贤 大牛 姨 <UNK> 荫 青梅 竹马 当年 外 出求 学 爱 大牛 掳 走 <UNK> 终身 隶属 神秘 组织 组 织 时刻 图 谋 绑架 <UNK> 纷 争 乱 张 贤 <UNK> 样 <UNK> 感慨 魔术 本片 张 <UNK> 同名 小说 改编 <UNK> <UNK> <UNK> <UNK> <UNK> 梁朝伟 刘青云 周迅 尔冬升 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,4913200,1
293,<START> 天台 爱 情 漫画 般 繁华 <UNK> 市 住 群 天台 居住 城市 建筑 天台 <UNK> 快乐 生活 浪子 膏 黑轮 <UNK> 花 <UNK> 爱 <UNK> 善良 天台 少年 从小 茉莉 <UNK> <UNK> <UNK> 馆里 打工 黑轮 黑社 性质 <UNK> <UNK> <UNK> 得罪 同僚 红毛 牵连 几个 好友 浪子 膏 巧遇 <UNK> 已久 <UNK> <UNK> <UNK> 日久 生情 <UNK> 老板 <UNK> 嫉妒 挑拨 并与 红 毛 联手 对付 浪子 膏 引发 场 腥风 血雨 争斗 关 键 <UNK> 爱人 朋友 浪子 膏 做出 抉择 本片 周 杰 伦 秘密 自导 自演 自编 电影 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 周杰伦 王学圻 曾志伟 周杰伦 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,10833924,1
294,<START> 李 可乐 寻 记 李 可乐 大学 不靠 谱 死党 成立 <UNK> <UNK> 惨 <UNK> <UNK> 熊猫 <UNK> 撑 场面 <UNK> 女友 青青 没 <UNK> 女友 想要 <UNK> 名牌 <UNK> 甩 终 换回 <UNK> <UNK> <UNK> 红 警车 闹出 误会 李 可乐 <UNK> <UNK> 得知 <UNK> 亿万 富翁 <UNK> 军 <UNK> <UNK> <UNK> <UNK> 亦 重金 寻找 失散 孙子 李 可乐 带领 员工 亲 大军 历 艰辛 笑话 百 终 <UNK> <UNK> 标 找到 孙子 发 现 陷入 一个 骗局 迫 无奈 只好 继 续 <UNK> 骗局 成功 金钱 渴望 盲目 金钱 渴望 青青 投入 孙子 怀抱 最终 败露 盯 警察 <UNK> 亲 参 案件 调查 遇上 追捕 过程 <UNK> 矛盾 <UNK> 欢喜 冤家 最终 李 可乐 发 现 苦苦 寻找 孙子 竟然 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 喻恩泰 谭卓 <UNK> 周伟 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,10574621,1
295,<START> 转型 团 伙 过气 影帝 <UNK> 红 童星 费 <UNK> 场 拍摄 意外 陷入 黑帮 纷争 故事 失忆 <UNK> 意外 戏 <UNK> 赚钱 照顾 儿子 重出 江湖 不知 时代 改变 发 串令 啼笑 皆 非 乌龙 事件 上演 险象 环生 黑帮 纷 <UNK> 吴镇宇 乔杉 文松 吴镇宇 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26857654,1
296,<START> 坚果 2 台 动 画片 抢劫 坚 <UNK> 2 北 美定 档 2017 5 月 19 日 群 动物 保护 <UNK> 粮食 故事 迎来 版 2014 抢劫 坚果 店 口 <UNK> 扑 街 全球 票房 美 元 创造 独立 动 画 影片 全球 票房 纪 录 前作 配音 威尔 <UNK> 凯瑟琳 <UNK> 续集 回归 <UNK> <UNK> 抵御 外敌 保护 家 园 <UNK> 威尔·阿奈特 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25817617,1
297,<START> 摇滚 英雄 故事 发生 <UNK> 武为 热爱 音乐 摇滚 青年 借着 努力 天赋 武为 乐队 摇 <UNK> 很快 极高 <UNK> 李 爱 姜 <UNK> 温 <UNK> 丽 姑娘 现 武为 身边 心动 梦想 爱情 十字 路口 武为 做出 后悔 生 晃眼 二十 风光 早 不在 如今 武为 酗酒 闹事 无 事事 中年 自暴 自弃 名 春晓 妙龄 少 <UNK> 现 武为 生活 之中 春晓 乐观 <UNK> 武为 带来 生存 希望 两人 感情 <UNK> 变得 暧昧 复 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 秦昊 李梦 刘雅瑟 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25706778,1
298,<START> 独家 记 忆 番 外 爱 独家 记 忆 番 外篇 独家 记忆 爱 曾 大学 风云 人物 特立 独行 赵晓 棠 校期 间 追求 赵 晓棠 出色 成 绩 优秀 申请 国外 院校 <UNK> 恋 慕海 复 <UNK> 赵 晓 棠 心 一意 慕海 创 业 放弃 出国 深造 机会 婚姻 生活 让两 矛盾 越 发 曾 独立 自强 赵晓 棠 家庭 生活 <UNK> <UNK> 渐 <UNK> 不到 价值 慕 <UNK> 事业 赵 晓棠 孩子 越发 缺乏 关心 好友 邀请 赵 晓棠 再次 出山 拍 摄 组 婚纱 写 慕 海 事业 前所 未有 困难 晓棠 慕海 隔阂 越来越 家庭 工作 双重 压力 慕海 度 迷失 经历 受伤 <UNK> 复后 <UNK> 醒悟 赵 晓 棠 清醒 慕海 未来 关系 走 做出 勇敢 选择 <UNK> <UNK> <UNK> <UNK> 李九霄 张超 刘畅 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,30466832,1
299,<START> 岁 月 无 声 1988 西北 小镇 少年 马 卫 国 铁 <UNK> 化 年代 全国 <UNK> 少年 生活 群架 运 动 诗 歌 便 爱情 砸 家 玻璃 爬上 山 头 高歌 曲 <UNK> <UNK> <UNK> 都市 女孩 杨 朵朵 转 学 带来 美 带 一股 抵御 <UNK> 风情 精神 贫瘠 年代 次 感受 摇滚 马 卫 国 爱 <UNK> 爱 杨 朵朵 青春 总 <UNK> <UNK> 忧 伤 紧 紧 <UNK> 杨 朵朵 到来 自此 改变 懵 懂 少 命运 青春 叛逆 逃离 爱情 <UNK> 世俗 妥协 抗 争 伴随 自成 长 电影 1988 始 2011 终 整整 <UNK> 录 成长 <UNK> 历程 再见 青春 再见 灿烂 忧伤 再见 青春 再见 美丽 <UNK> 岁 月 <UNK> 悄然 无声 极 从那 走到 如今 <UNK> <UNK> <UNK> <UNK> 马思纯 <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,6126441,1
300,<START> <UNK> 記 <UNK> 辆 运送 文物 卡车 发 <UNK> 祸 <UNK> 骏 唐 飒 露紫 失窃 国 <UNK> 大关 热 <UNK> 岩 电视 台女 主持 夏梅 派到 英国 伦敦 参加 <UNK> <UNK> 活动 借机 调查 <UNK> 下落 会场 <UNK> 耳机 信号 警官 张浩 耳机 信号 <UNK> 暗访 失败 告终 张浩 主 动 <UNK> <UNK> 访 告知 神秘 狡猾 国际 大盗 <UNK> <UNK> 飒 露紫 锁定 偷盗 目标 暗访 <UNK> 疑似 尾狐 身影 彻 <UNK> 飒 露紫 下落 <UNK> <UNK> 伦敦 尾狐 主动 接近 夏梅 浪漫 紧张 文物 追查 旅 <UNK> <UNK> <UNK> <UNK> <UNK> 梁家辉 郑伊健 <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25713336,1
301,<START> <UNK> 爱 张悦 蒋薇 相识 好友 两人 间 感情 要好 蒋薇 即将 蔡 乐 踏入 婚姻 殿堂 场 意外 张悦 结识 <UNK> <UNK> 陈 小小 误会 <UNK> 不顺 日常 生活 之中 打小 闹 关系 不知 不觉 间 越来 越近 不知 收敛 小姐 脾气 蔡 乐 头痛 深爱 未婚 妻 选择 隐忍 男人 忍耐 <UNK> 蒋薇 矛 头 指 准 婆婆 蔡 <UNK> 发 选择 离开 得知 消息 张悦 <UNK> 惊 觉 珍惜 眼前 正视 蒙在 <UNK> 感情 节 骨眼 张悦 男友 君 张悦 展开 猛烈 爱情 攻势 未 提供 绝好 工作 机 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 蔡卓妍 杜汶泽 <UNK> 张敏 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,24163542,1
302,<START> 藏 獒 多吉 少 <UNK> 劲 父母 早 <UNK> 医 带 <UNK> 做出 无数 牺牲 高原 生活 劲 妈妈 带着 尚 <UNK> 儿子 返回 内地 爸爸 <UNK> 高原 事业 数年 过后 妈 妈 病 无依 无靠 <UNK> 来到 高原 寻 找 爸爸 心中 藏 无数 怨恨 <UNK> <UNK> 碌 <UNK> 儿子 自行 学 习 牧羊 某天 劲 <UNK> 威胁 幸亏 <UNK> 藏 獒 相助 <UNK> 种 种 机缘 名 <UNK> 吉 藏獒 亲密 朋友 草原 <UNK> <UNK> 恶魔 牧民 平静 生活 打破 本片 杨 <UNK> 小说 藏獒 改编 <UNK> 两国 联合 制作 日本 著名 漫画 <UNK> 泽 直树 担任 人设 导演 工作 <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,5948613,1
303,<START> <UNK> 主 故事 发生 民国 初年 春天 青楼 当红 头牌 无数 <UNK> <UNK> 千金 某日 春天 忽然 失踪 再无 音信 贪婪 地主 王 大猫 看上 春天 强行 娶 回 房 太太 王 大猫 <UNK> 老婆 老 婆 红 <UNK> 均 命 丧 黄泉 意味 没 王家 <UNK> 天 春天 <UNK> 死亡 线 进 步 善良 聪慧 顺子 表面 来到 王 大猫 家 长 实 <UNK> 解救 青梅 竹 马 春天 王 大猫 眼中 顺子 死人 设 <UNK> 猫 换 太子 计 顺子 <UNK> 牺牲 品 <UNK> <UNK> <UNK> <UNK> <UNK> 韩兆 刘桦 <UNK> 韩兆 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26582787,1
304,<START> 天气 预 <UNK> 号称 杀 <UNK> 心理 医生 马 <UNK> 别人 生活 <UNK> 财 日 天降 <UNK> <UNK> 马乐 <UNK> 气 马乐 告知 世界 正 崩溃 缘 <UNK> <UNK> 凡间 <UNK> 电 神 改变 众神 <UNK> 一同 踏上 段 爆笑 奇幻 紧张 刺激 旅程 <UNK> 肖央 杜鹃 常远 肖央 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26994789,1
